Price,Bids++,Asks++,Bid_Depth,Ask_Depth,Min_Bid_Ask,Selector_MCV,ln0_MCV,Bid_Surplus,Ask_Surplus,Abs_Delta,Check_on_Delta,S_Delta,Selector_MCI,MCV,Cliff_Value,Slack,Is_MCV_Tie,Is_Min_Delta,Clearing_Price
656,61,106,16850,76643,16850,0,0,0,59793,59793,0,0,0,55940,0,39090,0,0,497
657,64,111,16789,76754,16789,0,0,0,59965,59965,0,0,0,55940,0,39151,0,0,497
658,61,104,16725,76858,16725,0,0,0,60133,60133,0,0,0,55940,0,39215,0,0,497
659,58,101,16664,76959,16664,0,0,0,60295,60295,0,0,0,55940,0,39276,0,0,497
660,73,101,16606,77060,16606,0,0,0,60454,60454,0,0,0,55940,0,39334,0,0,497
661,65,97,16533,77157,16533,0,0,0,60624,60624,0,0,0,55940,0,39407,0,0,497
662,63,120,16468,77277,16468,0,0,0,60809,60809,0,0,0,55940,0,39472,0,0,497
663,67,106,16405,77383,16405,0,0,0,60978,60978,0,0,0,55940,0,39535,0,0,497
664,58,116,16338,77499,16338,0,0,0,61161,61161,0,0,0,55940,0,39602,0,0,497
665,62,112,16280,77611,16280,0,0,0,61331,61331,0,0,0,55940,0,39660,0,0,497
666,69,99,16218,77710,16218,0,0,0,61492,61492,0,0,0,55940,0,39722,0,0,497
667,67,99,16149,77809,16149,0,0,0,61660,61660,0,0,0,55940,0,39791,0,0,497
668,73,115,16082,77924,16082,0,0,0,61842,61842,0,0,0,55940,0,39858,0,0,497
669,67,100,16009,78024,16009,0,0,0,62015,62015,0,0,0,55940,0,39931,0,0,497
670,65,117,15942,78141,15942,0,0,0,62199,62199,0,0,0,55940,0,39998,0,0,497
671,69,97,15877,78238,15877,0,0,0,62361,62361,0,0,0,55940,0,40063,0,0,497
672,71,110,15808,78348,15808,0,0,0,62540,62540,0,0,0,55940,0,40132,0,0,497
673,68,113,15737,78461,15737,0,0,0,62724,62724,0,0,0,55940,0,40203,0,0,497
674,72,98,15669,78559,15669,0,0,0,62890,62890,0,0,0,55940,0,40271,0,0,497
675,69,99,15597,78658,15597,0,0,0,63061,63061,0,0,0,55940,0,40343,0,0,497
676,70,116,15528,78774,15528,0,0,0,63246,63246,0,0,0,55940,0,40412,0,0,497
677,58,98,15458,78872,15458,0,0,0,63414,63414,0,0,0,55940,0,40482,0,0,497
678,68,102,15400,78974,15400,0,0,0,63574,63574,0,0,0,55940,0,40540,0,0,497
679,63,102,15332,79076,15332,0,0,0,63744,63744,0,0,0,55940,0,40608,0,0,497
680,65,97,15269,79173,15269,0,0,0,63904,63904,0,0,0,55940,0,40671,0,0,497
681,66,110,15204,79283,15204,0,0,0,64079,64079,0,0,0,55940,0,40736,0,0,497
682,71,109,15138,79392,15138,0,0,0,64254,64254,0,0,0,55940,0,40802,0,0,497
683,71,99,15067,79491,15067,0,0,0,64424,64424,0,0,0,55940,0,40873,0,0,497
684,60,110,14996,79601,14996,0,0,0,64605,64605,0,0,0,55940,0,40944,0,0,497
685,67,95,14936,79696,14936,0,0,0,64760,64760,0,0,0,55940,0,41004,0,0,497
686,67,89,14869,79785,14869,0,0,0,64916,64916,0,0,0,55940,0,41071,0,0,497
687,61,103,14802,79888,14802,0,0,0,65086,65086,0,0,0,55940,0,41138,0,0,497
688,57,113,14741,80001,14741,0,0,0,65260,65260,0,0,0,55940,0,41199,0,0,497
689,56,89,14684,80090,14684,0,0,0,65406,65406,0,0,0,55940,0,41256,0,0,497
690,67,93,14628,80183,14628,0,0,0,65555,65555,0,0,0,55940,0,41312,0,0,497
691,63,100,14561,80283,14561,0,0,0,65722,65722,0,0,0,55940,0,41379,0,0,497
692,70,107,14498,80390,14498,0,0,0,65892,65892,0,0,0,55940,0,41442,0,0,497
693,62,90,14428,80480,14428,0,0,0,66052,66052,0,0,0,55940,0,41512,0,0,497
694,70,97,14366,80577,14366,0,0,0,66211,66211,0,0,0,55940,0,41574,0,0,497
695,61,105,14296,80682,14296,0,0,0,66386,66386,0,0,0,55940,0,41644,0,0,497
696,67,95,14235,80777,14235,0,0,0,66542,66542,0,0,0,55940,0,41705,0,0,497
697,56,91,14168,80868,14168,0,0,0,66700,66700,0,0,0,55940,0,41772,0,0,497
698,63,91,14112,80959,14112,0,0,0,66847,66847,0,0,0,55940,0,41828,0,0,497
699,66,96,14049,81055,14049,0,0,0,67006,67006,0,0,0,55940,0,41891,0,0,497
700,68,97,13983,81152,13983,0,0,0,67169,67169,0,0,0,55940,0,41957,0,0,497
701,67,105,13915,81257,13915,0,0,0,67342,67342,0,0,0,55940,0,42025,0,0,497
702,55,100,13848,81357,13848,0,0,0,67509,67509,0,0,0,55940,0,42092,0,0,497
703,60,101,13793,81458,13793,0,0,0,67665,67665,0,0,0,55940,0,42147,0,0,497
704,55,107,13733,81565,13733,0,0,0,67832,67832,0,0,0,55940,0,42207,0,0,497
705,56,94,13678,81659,13678,0,0,0,67981,67981,0,0,0,55940,0,42262,0,0,497
706,64,93,13622,81752,13622,0,0,0,68130,68130,0,0,0,55940,0,42318,0,0,497
707,64,105,13558,81857,13558,0,0,0,68299,68299,0,0,0,55940,0,42382,0,0,497
708,65,89,13494,81946,13494,0,0,0,68452,68452,0,0,0,55940,0,42446,0,0,497
709,66,100,13429,82046,13429,0,0,0,68617,68617,0,0,0,55940,0,42511,0,0,497
710,64,100,13363,82146,13363,0,0,0,68783,68783,0,0,0,55940,0,42577,0,0,497
711,65,85,13299,82231,13299,0,0,0,68932,68932,0,0,0,55940,0,42641,0,0,497
712,54,93,13234,82324,13234,0,0,0,69090,69090,0,0,0,55940,0,42706,0,0,497
713,56,87,13180,82411,13180,0,0,0,69231,69231,0,0,0,55940,0,42760,0,0,497
714,62,86,13124,82497,13124,0,0,0,69373,69373,0,0,0,55940,0,42816,0,0,497
715,65,92,13062,82589,13062,0,0,0,69527,69527,0,0,0,55940,0,42878,0,0,497
716,53,88,12997,82677,12997,0,0,0,69680,69680,0,0,0,55940,0,42943,0,0,497
717,60,99,12944,82776,12944,0,0,0,69832,69832,0,0,0,55940,0,42996,0,0,497
718,62,101,12884,82877,12884,0,0,0,69993,69993,0,0,0,55940,0,43056,0,0,497
719,53,98,12822,82975,12822,0,0,0,70153,70153,0,0,0,55940,0,43118,0,0,497
720,58,86,12769,83061,12769,0,0,0,70292,70292,0,0,0,55940,0,43171,0,0,497
721,65,86,12711,83147,12711,0,0,0,70436,70436,0,0,0,55940,0,43229,0,0,497
722,62,85,12646,83232,12646,0,0,0,70586,70586,0,0,0,55940,0,43294,0,0,497
723,55,83,12584,83315,12584,0,0,0,70731,70731,0,0,0,55940,0,43356,0,0,497
724,64,100,12529,83415,12529,0,0,0,70886,70886,0,0,0,55940,0,43411,0,0,497
725,57,88,12465,83503,12465,0,0,0,71038,71038,0,0,0,55940,0,43475,0,0,497
726,64,84,12408,83587,12408,0,0,0,71179,71179,0,0,0,55940,0,43532,0,0,497
727,56,97,12344,83684,12344,0,0,0,71340,71340,0,0,0,55940,0,43596,0,0,497
728,60,87,12288,83771,12288,0,0,0,71483,71483,0,0,0,55940,0,43652,0,0,497
729,57,79,12228,83850,12228,0,0,0,71622,71622,0,0,0,55940,0,43712,0,0,497
730,55,81,12171,83931,12171,0,0,0,71760,71760,0,0,0,55940,0,43769,0,0,497
731,64,91,12116,84022,12116,0,0,0,71906,71906,0,0,0,55940,0,43824,0,0,497
732,54,94,12052,84116,12052,0,0,0,72064,72064,0,0,0,55940,0,43888,0,0,497
733,52,82,11998,84198,11998,0,0,0,72200,72200,0,0,0,55940,0,43942,0,0,497
734,56,96,11946,84294,11946,0,0,0,72348,72348,0,0,0,55940,0,43994,0,0,497
735,61,94,11890,84388,11890,0,0,0,72498,72498,0,0,0,55940,0,44050,0,0,497
736,62,94,11829,84482,11829,0,0,0,72653,72653,0,0,0,55940,0,44111,0,0,497
737,64,81,11767,84563,11767,0,0,0,72796,72796,0,0,0,55940,0,44173,0,0,497
738,54,77,11703,84640,11703,0,0,0,72937,72937,0,0,0,55940,0,44237,0,0,497
739,56,93,11649,84733,11649,0,0,0,73084,73084,0,0,0,55940,0,44291,0,0,497
740,52,82,11593,84815,11593,0,0,0,73222,73222,0,0,0,55940,0,44347,0,0,497
741,58,88,11541,84903,11541,0,0,0,73362,73362,0,0,0,55940,0,44399,0,0,497
742,64,90,11483,84993,11483,0,0,0,73510,73510,0,0,0,55940,0,44457,0,0,497
743,59,77,11419,85070,11419,0,0,0,73651,73651,0,0,0,55940,0,44521,0,0,497
744,58,90,11360,85160,11360,0,0,0,73800,73800,0,0,0,55940,0,44580,0,0,497
745,55,93,11302,85253,11302,0,0,0,73951,73951,0,0,0,55940,0,44638,0,0,497
746,62,88,11247,85341,11247,0,0,0,74094,74094,0,0,0,55940,0,44693,0,0,497
747,56,82,11185,85423,11185,0,0,0,74238,74238,0,0,0,55940,0,44755,0,0,497
748,51,91,11129,85514,11129,0,0,0,74385,74385,0,0,0,55940,0,44811,0,0,497
749,54,83,11078,85597,11078,0,0,0,74519,74519,0,0,0,55940,0,44862,0,0,497
750,50,87,11024,85684,11024,0,0,0,74660,74660,0,0,0,55940,0,44916,0,0,497
751,52,89,10974,85773,10974,0,0,0,74799,74799,0,0,0,55940,0,44966,0,0,497
752,49,87,10922,85860,10922,0,0,0,74938,74938,0,0,0,55940,0,45018,0,0,497
753,55,78,10873,85938,10873,0,0,0,75065,75065,0,0,0,55940,0,45067,0,0,497
754,57,74,10818,86012,10818,0,0,0,75194,75194,0,0,0,55940,0,45122,0,0,497
755,53,76,10761,86088,10761,0,0,0,75327,75327,0,0,0,55940,0,45179,0,0,497
756,54,81,10708,86169,10708,0,0,0,75461,75461,0,0,0,55940,0,45232,0,0,497
757,61,81,10654,86250,10654,0,0,0,75596,75596,0,0,0,55940,0,45286,0,0,497
758,58,82,10593,86332,10593,0,0,0,75739,75739,0,0,0,55940,0,45347,0,0,497
759,55,78,10535,86410,10535,0,0,0,75875,75875,0,0,0,55940,0,45405,0,0,497
760,52,85,10480,86495,10480,0,0,0,76015,76015,0,0,0,55940,0,45460,0,0,497
761,60,87,10428,86582,10428,0,0,0,76154,76154,0,0,0,55940,0,45512,0,0,497
762,51,74,10368,86656,10368,0,0,0,76288,76288,0,0,0,55940,0,45572,0,0,497
763,52,83,10317,86739,10317,0,0,0,76422,76422,0,0,0,55940,0,45623,0,0,497
764,59,82,10265,86821,10265,0,0,0,76556,76556,0,0,0,55940,0,45675,0,0,497
765,54,79,10206,86900,10206,0,0,0,76694,76694,0,0,0,55940,0,45734,0,0,497
766,57,72,10152,86972,10152,0,0,0,76820,76820,0,0,0,55940,0,45788,0,0,497
767,55,83,10095,87055,10095,0,0,0,76960,76960,0,0,0,55940,0,45845,0,0,497
768,55,86,10040,87141,10040,0,0,0,77101,77101,0,0,0,55940,0,45900,0,0,497
769,51,81,9985,87222,9985,0,0,0,77237,77237,0,0,0,55940,0,45955,0,0,497
770,50,85,9934,87307,9934,0,0,0,77373,77373,0,0,0,55940,0,46006,0,0,497
771,51,86,9884,87393,9884,0,0,0,77509,77509,0,0,0,55940,0,46056,0,0,497
772,48,74,9833,87467,9833,0,0,0,77634,77634,0,0,0,55940,0,46107,0,0,497
773,57,79,9785,87546,9785,0,0,0,77761,77761,0,0,0,55940,0,46155,0,0,497
774,50,75,9728,87621,9728,0,0,0,77893,77893,0,0,0,55940,0,46212,0,0,497
775,53,84,9678,87705,9678,0,0,0,78027,78027,0,0,0,55940,0,46262,0,0,497
776,56,68,9625,87773,9625,0,0,0,78148,78148,0,0,0,55940,0,46315,0,0,497
777,56,73,9569,87846,9569,0,0,0,78277,78277,0,0,0,55940,0,46371,0,0,497
778,51,81,9513,87927,9513,0,0,0,78414,78414,0,0,0,55940,0,46427,0,0,497
779,52,70,9462,87997,9462,0,0,0,78535,78535,0,0,0,55940,0,46478,0,0,497
780,58,79,9410,88076,9410,0,0,0,78666,78666,0,0,0,55940,0,46530,0,0,497
781,54,72,9352,88148,9352,0,0,0,78796,78796,0,0,0,55940,0,46588,0,0,497
782,55,82,9298,88230,9298,0,0,0,78932,78932,0,0,0,55940,0,46642,0,0,497
783,56,80,9243,88310,9243,0,0,0,79067,79067,0,0,0,55940,0,46697,0,0,497
784,55,69,9187,88379,9187,0,0,0,79192,79192,0,0,0,55940,0,46753,0,0,497
785,47,77,9132,88456,9132,0,0,0,79324,79324,0,0,0,55940,0,46808,0,0,497
786,52,70,9085,88526,9085,0,0,0,79441,79441,0,0,0,55940,0,46855,0,0,497
787,46,74,9033,88600,9033,0,0,0,79567,79567,0,0,0,55940,0,46907,0,0,497
788,53,75,8987,88675,8987,0,0,0,79688,79688,0,0,0,55940,0,46953,0,0,497
789,56,77,8934,88752,8934,0,0,0,79818,79818,0,0,0,55940,0,47006,0,0,497
790,51,63,8878,88815,8878,0,0,0,79937,79937,0,0,0,55940,0,47062,0,0,497
791,49,66,8827,88881,8827,0,0,0,80054,80054,0,0,0,55940,0,47113,0,0,497
792,44,74,8778,88955,8778,0,0,0,80177,80177,0,0,0,55940,0,47162,0,0,497
793,55,72,8734,89027,8734,0,0,0,80293,80293,0,0,0,55940,0,47206,0,0,497
794,45,70,8679,89097,8679,0,0,0,80418,80418,0,0,0,55940,0,47261,0,0,497
795,44,62,8634,89159,8634,0,0,0,80525,80525,0,0,0,55940,0,47306,0,0,497
796,47,67,8590,89226,8590,0,0,0,80636,80636,0,0,0,55940,0,47350,0,0,497
797,44,75,8543,89301,8543,0,0,0,80758,80758,0,0,0,55940,0,47397,0,0,497
798,49,61,8499,89362,8499,0,0,0,80863,80863,0,0,0,55940,0,47441,0,0,497
799,49,67,8450,89429,8450,0,0,0,80979,80979,0,0,0,55940,0,47490,0,0,497
800,47,76,8401,89505,8401,0,0,0,81104,81104,0,0,0,55940,0,47539,0,0,497
801,44,61,8354,89566,8354,0,0,0,81212,81212,0,0,0,55940,0,47586,0,0,497
802,44,72,8310,89638,8310,0,0,0,81328,81328,0,0,0,55940,0,47630,0,0,497
803,47,64,8266,89702,8266,0,0,0,81436,81436,0,0,0,55940,0,47674,0,0,497
804,43,73,8219,89775,8219,0,0,0,81556,81556,0,0,0,55940,0,47721,0,0,497
805,51,71,8176,89846,8176,0,0,0,81670,81670,0,0,0,55940,0,47764,0,0,497
806,45,73,8125,89919,8125,0,0,0,81794,81794,0,0,0,55940,0,47815,0,0,497
807,46,62,8080,89981,8080,0,0,0,81901,81901,0,0,0,55940,0,47860,0,0,497
808,47,67,8034,90048,8034,0,0,0,82014,82014,0,0,0,55940,0,47906,0,0,497
809,47,71,7987,90119,7987,0,0,0,82132,82132,0,0,0,55940,0,47953,0,0,497
810,42,62,7940,90181,7940,0,0,0,82241,82241,0,0,0,55940,0,48000,0,0,497
811,43,61,7898,90242,7898,0,0,0,82344,82344,0,0,0,55940,0,48042,0,0,497
812,51,58,7855,90300,7855,0,0,0,82445,82445,0,0,0,55940,0,48085,0,0,497
813,41,72,7804,90372,7804,0,0,0,82568,82568,0,0,0,55940,0,48136,0,0,497
814,47,68,7763,90440,7763,0,0,0,82677,82677,0,0,0,55940,0,48177,0,0,497
815,47,67,7716,90507,7716,0,0,0,82791,82791,0,0,0,55940,0,48224,0,0,497
816,45,68,7669,90575,7669,0,0,0,82906,82906,0,0,0,55940,0,48271,0,0,497
817,46,64,7624,90639,7624,0,0,0,83015,83015,0,0,0,55940,0,48316,0,0,497
818,50,63,7578,90702,7578,0,0,0,83124,83124,0,0,0,55940,0,48362,0,0,497
819,50,63,7528,90765,7528,0,0,0,83237,83237,0,0,0,55940,0,48412,0,0,497
820,44,65,7478,90830,7478,0,0,0,83352,83352,0,0,0,55940,0,48462,0,0,497
821,44,58,7434,90888,7434,0,0,0,83454,83454,0,0,0,55940,0,48506,0,0,497
822,43,69,7390,90957,7390,0,0,0,83567,83567,0,0,0,55940,0,48550,0,0,497
823,46,67,7347,91024,7347,0,0,0,83677,83677,0,0,0,55940,0,48593,0,0,497
824,48,60,7301,91084,7301,0,0,0,83783,83783,0,0,0,55940,0,48639,0,0,497
825,42,63,7253,91147,7253,0,0,0,83894,83894,0,0,0,55940,0,48687,0,0,497
826,43,56,7211,91203,7211,0,0,0,83992,83992,0,0,0,55940,0,48729,0,0,497
827,50,68,7168,91271,7168,0,0,0,84103,84103,0,0,0,55940,0,48772,0,0,497
828,40,67,7118,91338,7118,0,0,0,84220,84220,0,0,0,55940,0,48822,0,0,497
829,44,67,7078,91405,7078,0,0,0,84327,84327,0,0,0,55940,0,48862,0,0,497
830,47,58,7034,91463,7034,0,0,0,84429,84429,0,0,0,55940,0,48906,0,0,497
831,41,56,6987,91519,6987,0,0,0,84532,84532,0,0,0,55940,0,48953,0,0,497
832,40,56,6946,91575,6946,0,0,0,84629,84629,0,0,0,55940,0,48994,0,0,497
833,40,54,6906,91629,6906,0,0,0,84723,84723,0,0,0,55940,0,49034,0,0,497
834,49,54,6866,91683,6866,0,0,0,84817,84817,0,0,0,55940,0,49074,0,0,497
835,39,53,6817,91736,6817,0,0,0,84919,84919,0,0,0,55940,0,49123,0,0,497
836,41,66,6778,91802,6778,0,0,0,85024,85024,0,0,0,55940,0,49162,0,0,497
837,39,53,6737,91855,6737,0,0,0,85118,85118,0,0,0,55940,0,49203,0,0,497
838,40,53,6698,91908,6698,0,0,0,85210,85210,0,0,0,55940,0,49242,0,0,497
839,45,63,6658,91971,6658,0,0,0,85313,85313,0,0,0,55940,0,49282,0,0,497
840,41,59,6613,92030,6613,0,0,0,85417,85417,0,0,0,55940,0,49327,0,0,497
841,44,62,6572,92092,6572,0,0,0,85520,85520,0,0,0,55940,0,49368,0,0,497
842,44,59,6528,92151,6528,0,0,0,85623,85623,0,0,0,55940,0,49412,0,0,497
843,47,63,6484,92214,6484,0,0,0,85730,85730,0,0,0,55940,0,49456,0,0,497
844,38,59,6437,92273,6437,0,0,0,85836,85836,0,0,0,55940,0,49503,0,0,497
845,46,57,6399,92330,6399,0,0,0,85931,85931,0,0,0,55940,0,49541,0,0,497
846,44,59,6353,92389,6353,0,0,0,86036,86036,0,0,0,55940,0,49587,0,0,497
847,39,56,6309,92445,6309,0,0,0,86136,86136,0,0,0,55940,0,49631,0,0,497
848,45,54,6270,92499,6270,0,0,0,86229,86229,0,0,0,55940,0,49670,0,0,497
849,46,55,6225,92554,6225,0,0,0,86329,86329,0,0,0,55940,0,49715,0,0,497
850,39,51,6179,92605,6179,0,0,0,86426,86426,0,0,0,55940,0,49761,0,0,497
851,46,59,6140,92664,6140,0,0,0,86524,86524,0,0,0,55940,0,49800,0,0,497
852,41,52,6094,92716,6094,0,0,0,86622,86622,0,0,0,55940,0,49846,0,0,497
853,43,50,6053,92766,6053,0,0,0,86713,86713,0,0,0,55940,0,49887,0,0,497
854,46,51,6010,92817,6010,0,0,0,86807,86807,0,0,0,55940,0,49930,0,0,497
855,40,59,5964,92876,5964,0,0,0,86912,86912,0,0,0,55940,0,49976,0,0,497
856,44,52,5924,92928,5924,0,0,0,87004,87004,0,0,0,55940,0,50016,0,0,497
857,39,56,5880,92984,5880,0,0,0,87104,87104,0,0,0,55940,0,50060,0,0,497
858,44,58,5841,93042,5841,0,0,0,87201,87201,0,0,0,55940,0,50099,0,0,497
859,42,48,5797,93090,5797,0,0,0,87293,87293,0,0,0,55940,0,50143,0,0,497
860,38,57,5755,93147,5755,0,0,0,87392,87392,0,0,0,55940,0,50185,0,0,497
861,40,51,5717,93198,5717,0,0,0,87481,87481,0,0,0,55940,0,50223,0,0,497
862,39,49,5677,93247,5677,0,0,0,87570,87570,0,0,0,55940,0,50263,0,0,497
863,36,55,5638,93302,5638,0,0,0,87664,87664,0,0,0,55940,0,50302,0,0,497
864,35,57,5602,93359,5602,0,0,0,87757,87757,0,0,0,55940,0,50338,0,0,497
865,38,49,5567,93408,5567,0,0,0,87841,87841,0,0,0,55940,0,50373,0,0,497
866,35,53,5529,93461,5529,0,0,0,87932,87932,0,0,0,55940,0,50411,0,0,497
867,36,49,5494,93510,5494,0,0,0,88016,88016,0,0,0,55940,0,50446,0,0,497
868,42,52,5458,93562,5458,0,0,0,88104,88104,0,0,0,55940,0,50482,0,0,497
869,41,53,5416,93615,5416,0,0,0,88199,88199,0,0,0,55940,0,50524,0,0,497
870,41,52,5375,93667,5375,0,0,0,88292,88292,0,0,0,55940,0,50565,0,0,497
871,37,52,5334,93719,5334,0,0,0,88385,88385,0,0,0,55940,0,50606,0,0,497
872,43,46,5297,93765,5297,0,0,0,88468,88468,0,0,0,55940,0,50643,0,0,497
873,40,53,5254,93818,5254,0,0,0,88564,88564,0,0,0,55940,0,50686,0,0,497
874,35,52,5214,93870,5214,0,0,0,88656,88656,0,0,0,55940,0,50726,0,0,497
875,35,52,5179,93922,5179,0,0,0,88743,88743,0,0,0,55940,0,50761,0,0,497
876,40,44,5144,93966,5144,0,0,0,88822,88822,0,0,0,55940,0,50796,0,0,497
877,35,49,5104,94015,5104,0,0,0,88911,88911,0,0,0,55940,0,50836,0,0,497
878,38,48,5069,94063,5069,0,0,0,88994,88994,0,0,0,55940,0,50871,0,0,497
879,42,44,5031,94107,5031,0,0,0,89076,89076,0,0,0,55940,0,50909,0,0,497
880,33,45,4989,94152,4989,0,0,0,89163,89163,0,0,0,55940,0,50951,0,0,497
881,33,48,4956,94200,4956,0,0,0,89244,89244,0,0,0,55940,0,50984,0,0,497
882,42,51,4923,94251,4923,0,0,0,89328,89328,0,0,0,55940,0,51017,0,0,497
883,38,45,4881,94296,4881,0,0,0,89415,89415,0,0,0,55940,0,51059,0,0,497
884,34,52,4843,94348,4843,0,0,0,89505,89505,0,0,0,55940,0,51097,0,0,497
885,41,48,4809,94396,4809,0,0,0,89587,89587,0,0,0,55940,0,51131,0,0,497
886,40,50,4768,94446,4768,0,0,0,89678,89678,0,0,0,55940,0,51172,0,0,497
887,37,47,4728,94493,4728,0,0,0,89765,89765,0,0,0,55940,0,51212,0,0,497
888,38,47,4691,94540,4691,0,0,0,89849,89849,0,0,0,55940,0,51249,0,0,497
889,35,48,4653,94588,4653,0,0,0,89935,89935,0,0,0,55940,0,51287,0,0,497
890,32,51,4618,94639,4618,0,0,0,90021,90021,0,0,0,55940,0,51322,0,0,497
891,37,46,4586,94685,4586,0,0,0,90099,90099,0,0,0,55940,0,51354,0,0,497
892,34,46,4549,94731,4549,0,0,0,90182,90182,0,0,0,55940,0,51391,0,0,497
893,37,47,4515,94778,4515,0,0,0,90263,90263,0,0,0,55940,0,51425,0,0,497
894,39,48,4478,94826,4478,0,0,0,90348,90348,0,0,0,55940,0,51462,0,0,497
895,32,41,4439,94867,4439,0,0,0,90428,90428,0,0,0,55940,0,51501,0,0,497
896,36,45,4407,94912,4407,0,0,0,90505,90505,0,0,0,55940,0,51533,0,0,497
897,33,45,4371,94957,4371,0,0,0,90586,90586,0,0,0,55940,0,51569,0,0,497
898,39,49,4338,95006,4338,0,0,0,90668,90668,0,0,0,55940,0,51602,0,0,497
899,33,44,4299,95050,4299,0,0,0,90751,90751,0,0,0,55940,0,51641,0,0,497
900,36,44,4266,95094,4266,0,0,0,90828,90828,0,0,0,55940,0,51674,0,0,497
901,35,49,4230,95143,4230,0,0,0,90913,90913,0,0,0,55940,0,51710,0,0,497
902,34,43,4195,95186,4195,0,0,0,90991,90991,0,0,0,55940,0,51745,0,0,497
903,36,40,4161,95226,4161,0,0,0,91065,91065,0,0,0,55940,0,51779,0,0,497
904,36,41,4125,95267,4125,0,0,0,91142,91142,0,0,0,55940,0,51815,0,0,497
905,35,39,4089,95306,4089,0,0,0,91217,91217,0,0,0,55940,0,51851,0,0,497
906,36,38,4054,95344,4054,0,0,0,91290,91290,0,0,0,55940,0,51886,0,0,497
907,38,42,4018,95386,4018,0,0,0,91368,91368,0,0,0,55940,0,51922,0,0,497
908,33,45,3980,95431,3980,0,0,0,91451,91451,0,0,0,55940,0,51960,0,0,497
909,34,45,3947,95476,3947,0,0,0,91529,91529,0,0,0,55940,0,51993,0,0,497
910,30,37,3913,95513,3913,0,0,0,91600,91600,0,0,0,55940,0,52027,0,0,497
911,36,43,3883,95556,3883,0,0,0,91673,91673,0,0,0,55940,0,52057,0,0,497
912,34,38,3847,95594,3847,0,0,0,91747,91747,0,0,0,55940,0,52093,0,0,497
913,33,46,3813,95640,3813,0,0,0,91827,91827,0,0,0,55940,0,52127,0,0,497
914,30,38,3780,95678,3780,0,0,0,91898,91898,0,0,0,55940,0,52160,0,0,497
915,36,42,3750,95720,3750,0,0,0,91970,91970,0,0,0,55940,0,52190,0,0,497
916,32,39,3714,95759,3714,0,0,0,92045,92045,0,0,0,55940,0,52226,0,0,497
917,34,42,3682,95801,3682,0,0,0,92119,92119,0,0,0,55940,0,52258,0,0,497
918,30,40,3648,95841,3648,0,0,0,92193,92193,0,0,0,55940,0,52292,0,0,497
919,36,43,3618,95884,3618,0,0,0,92266,92266,0,0,0,55940,0,52322,0,0,497
920,30,38,3582,95922,3582,0,0,0,92340,92340,0,0,0,55940,0,52358,0,0,497
921,30,44,3552,95966,3552,0,0,0,92414,92414,0,0,0,55940,0,52388,0,0,497
922,35,40,3522,96006,3522,0,0,0,92484,92484,0,0,0,55940,0,52418,0,0,497
923,35,42,3487,96048,3487,0,0,0,92561,92561,0,0,0,55940,0,52453,0,0,497
924,30,43,3452,96091,3452,0,0,0,92639,92639,0,0,0,55940,0,52488,0,0,497
925,32,44,3422,96135,3422,0,0,0,92713,92713,0,0,0,55940,0,52518,0,0,497
926,33,37,3390,96172,3390,0,0,0,92782,92782,0,0,0,55940,0,52550,0,0,497
927,34,37,3357,96209,3357,0,0,0,92852,92852,0,0,0,55940,0,52583,0,0,497
928,31,36,3323,96245,3323,0,0,0,92922,92922,0,0,0,55940,0,52617,0,0,497
929,31,36,3292,96281,3292,0,0,0,92989,92989,0,0,0,55940,0,52648,0,0,497
930,33,39,3261,96320,3261,0,0,0,93059,93059,0,0,0,55940,0,52679,0,0,497
931,33,43,3228,96363,3228,0,0,0,93135,93135,0,0,0,55940,0,52712,0,0,497
932,33,42,3195,96405,3195,0,0,0,93210,93210,0,0,0,55940,0,52745,0,0,497
933,31,38,3162,96443,3162,0,0,0,93281,93281,0,0,0,55940,0,52778,0,0,497
934,28,39,3131,96482,3131,0,0,0,93351,93351,0,0,0,55940,0,52809,0,0,497
935,34,41,3103,96523,3103,0,0,0,93420,93420,0,0,0,55940,0,52837,0,0,497
936,33,41,3069,96564,3069,0,0,0,93495,93495,0,0,0,55940,0,52871,0,0,497
937,32,34,3036,96598,3036,0,0,0,93562,93562,0,0,0,55940,0,52904,0,0,497
938,27,37,3004,96635,3004,0,0,0,93631,93631,0,0,0,55940,0,52936,0,0,497
939,28,40,2977,96675,2977,0,0,0,93698,93698,0,0,0,55940,0,52963,0,0,497
940,32,35,2949,96710,2949,0,0,0,93761,93761,0,0,0,55940,0,52991,0,0,497
941,26,36,2917,96746,2917,0,0,0,93829,93829,0,0,0,55940,0,53023,0,0,497
942,33,40,2891,96786,2891,0,0,0,93895,93895,0,0,0,55940,0,53049,0,0,497
943,29,40,2858,96826,2858,0,0,0,93968,93968,0,0,0,55940,0,53082,0,0,497
944,31,39,2829,96865,2829,0,0,0,94036,94036,0,0,0,55940,0,53111,0,0,497
945,32,38,2798,96903,2798,0,0,0,94105,94105,0,0,0,55940,0,53142,0,0,497
946,28,33,2766,96936,2766,0,0,0,94170,94170,0,0,0,55940,0,53174,0,0,497
947,28,34,2738,96970,2738,0,0,0,94232,94232,0,0,0,55940,0,53202,0,0,497
948,30,35,2710,97005,2710,0,0,0,94295,94295,0,0,0,55940,0,53230,0,0,497
949,29,35,2680,97040,2680,0,0,0,94360,94360,0,0,0,55940,0,53260,0,0,497
